timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-05-04T11:03:25.807128+07:00,Hà Nội,127,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.7 km/h,75%
2025-05-04T12:01:49.655257+07:00,Hà Nội,127,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,66%
2025-05-04T13:01:46.937294+07:00,Hà Nội,124,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,57%
2025-05-04T14:01:26.116885+07:00,Hà Nội,124,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,57%
2025-05-04T15:01:36.318901+07:00,Hà Nội,122,/dl/web/weather/ic-w-06-rain-full.svg,6.6 km/h,61%
2025-05-04T16:01:43.196450+07:00,Hà Nội,121,/dl/web/weather/ic-w-06-rain-full.svg,12.1 km/h,64%
2025-05-04T17:01:36.175569+07:00,Hà Nội,94,/dl/web/weather/ic-w-06-rain-full.svg,20.6 km/h,68%
2025-05-04T19:01:57.287182+07:00,Hà Nội,62,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,18.2 km/h,76%
2025-05-04T20:07:54.069574+07:00,Hà Nội,84,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.9 km/h,83%
2025-05-04T21:01:42.028045+07:00,Hà Nội,79,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.9 km/h,83%
2025-05-04T22:01:41.575772+07:00,Hà Nội,93,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,19.6 km/h,86%
2025-05-04T23:01:38.391238+07:00,Hà Nội,119,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.9 km/h,88%
2025-05-05T00:01:22.874034+07:00,Hà Nội,127,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.3 km/h,90%
2025-05-05T01:01:40.273317+07:00,Hà Nội,139,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.3 km/h,91%
2025-05-05T02:01:38.376821+07:00,Hà Nội,149,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.3 km/h,91%
2025-05-05T03:01:38.329314+07:00,Hà Nội,142,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,15.8 km/h,91%
2025-05-05T04:01:49.058419+07:00,Hà Nội,147,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,12.2 km/h,93%
2025-05-05T05:01:36.188552+07:00,Hà Nội,137,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,8.0 km/h,95%
2025-05-05T06:01:33.967430+07:00,Hà Nội,119,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,6.9 km/h,96%
2025-05-05T07:05:15.258469+07:00,Hà Nội,110,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.5 km/h,88%
2025-05-05T08:29:17.517299+07:00,Hà Nội,126,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.6 km/h,81%
2025-05-05T09:31:09.921298+07:00,Hà Nội,148,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.7 km/h,81%
2025-05-05T10:19:59.520490+07:00,Hà Nội,153,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,2.7 km/h,71%
2025-05-05T11:02:46.282163+07:00,Hà Nội,152,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.4 km/h,68%
2025-05-05T12:01:44.672982+07:00,Hà Nội,147,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.4 km/h,68%
2025-05-05T13:01:56.862883+07:00,Hà Nội,138,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,2.6 km/h,55%
2025-05-05T14:01:43.255947+07:00,Hà Nội,126,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,2.6 km/h,55%
2025-05-05T15:01:50.209669+07:00,Hà Nội,110,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.8 km/h,53%
2025-05-05T16:01:51.342898+07:00,Hà Nội,97,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.9 km/h,46%
2025-05-05T17:01:47.234636+07:00,Hà Nội,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.9 km/h,46%
2025-05-05T18:01:36.457406+07:00,Hà Nội,91,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.2 km/h,59%
2025-05-05T19:01:55.702626+07:00,Hà Nội,92,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,19.0 km/h,77%
2025-05-05T20:09:20.346158+07:00,Hà Nội,92,/dl/web/weather/ic-w-12-night-rain-full.svg,12.2 km/h,86%
2025-05-05T21:01:45.845207+07:00,Hà Nội,95,/dl/web/weather/ic-w-12-night-rain-full.svg,12.2 km/h,86%
2025-05-05T22:01:42.793381+07:00,Hà Nội,77,/dl/web/weather/ic-w-12-night-rain-full.svg,17.1 km/h,90%
2025-05-05T23:01:48.941752+07:00,Hà Nội,69,/dl/web/weather/ic-w-12-night-rain-full.svg,17.2 km/h,89%
2025-05-06T00:01:43.055079+07:00,Hà Nội,79,/dl/web/weather/ic-w-12-night-rain-full.svg,17.2 km/h,89%
2025-05-06T01:01:43.093176+07:00,Hà Nội,99,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.6 km/h,90%
2025-05-06T02:01:31.509533+07:00,Hà Nội,113,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.1 km/h,90%
2025-05-06T03:01:54.165931+07:00,Hà Nội,111,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.6 km/h,92%
2025-05-06T04:01:36.007312+07:00,Hà Nội,107,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.6 km/h,92%
2025-05-06T05:01:29.551737+07:00,Hà Nội,97,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.6 km/h,93%
