timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-01-23T10:02:31.819507+07:00,Hà Nội,158,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.9 km/h,81%
2025-01-23T11:01:47.220242+07:00,Hà Nội,163,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.2 km/h,76%
2025-01-23T12:01:44.165964+07:00,Hà Nội,166,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.7 km/h,71%
2025-01-23T13:01:52.282443+07:00,Hà Nội,174,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.7 km/h,65%
2025-01-23T14:01:48.947306+07:00,Hà Nội,177,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.8 km/h,60%
2025-01-23T15:01:45.193759+07:00,Hà Nội,174,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.2 km/h,54%
2025-01-23T16:01:48.162150+07:00,Hà Nội,170,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.4 km/h,49%
2025-01-23T17:02:02.666997+07:00,Hà Nội,169,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.5 km/h,49%
2025-01-23T18:01:26.553520+07:00,Hà Nội,167,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.0 km/h,50%
2025-01-23T19:01:59.572125+07:00,Hà Nội,167,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.1 km/h,55%
2025-01-23T20:05:19.815152+07:00,Hà Nội,173,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.6 km/h,71%
2025-01-23T21:01:51.709693+07:00,Hà Nội,174,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.6 km/h,71%
2025-01-23T22:01:53.853949+07:00,Hà Nội,175,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,77%
2025-01-23T23:01:48.601653+07:00,Hà Nội,168,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.2 km/h,81%
2025-01-24T00:02:08.153748+07:00,Hà Nội,158,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,11.9 km/h,84%
2025-01-24T01:01:48.507218+07:00,Hà Nội,155,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,10.9 km/h,86%
2025-01-24T02:01:43.480136+07:00,Hà Nội,156,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,10.6 km/h,89%
2025-01-24T03:01:45.918467+07:00,Hà Nội,156,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,10.1 km/h,91%
2025-01-24T04:01:43.918175+07:00,Hà Nội,151,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,91%
2025-01-24T05:01:39.834356+07:00,Hà Nội,155,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,10.1 km/h,93%
2025-01-24T06:01:42.704751+07:00,Hà Nội,152,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,9.2 km/h,94%
2025-01-24T07:04:21.578128+07:00,Hà Nội,154,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,8.5 km/h,95%
2025-01-24T08:28:21.660642+07:00,Hà Nội,169,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.5 km/h,88%
2025-01-24T09:21:24.594033+07:00,Hà Nội,169,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.5 km/h,78%
2025-01-24T10:02:40.441620+07:00,Hà Nội,168,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.5 km/h,78%
2025-01-24T11:01:42.773438+07:00,Hà Nội,163,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.9 km/h,69%
2025-01-24T12:01:34.289909+07:00,Hà Nội,166,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,60%
2025-01-24T13:01:53.362902+07:00,Hà Nội,170,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.7 km/h,57%
2025-01-24T14:01:49.898966+07:00,Hà Nội,174,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,52%
2025-01-24T15:01:54.252488+07:00,Hà Nội,171,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.9 km/h,48%
2025-01-24T16:01:48.451779+07:00,Hà Nội,158,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,41%
2025-01-24T17:01:45.368118+07:00,Hà Nội,153,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.6 km/h,43%
2025-01-24T18:01:47.122280+07:00,Hà Nội,151,/dl/web/weather/ic-w-02-new-clouds-full.svg,22.7 km/h,50%
2025-01-24T19:02:04.608004+07:00,Hà Nội,151,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,21.4 km/h,59%
2025-01-24T20:04:49.203525+07:00,Hà Nội,158,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.7 km/h,72%
2025-01-24T21:01:48.210465+07:00,Hà Nội,159,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,18.7 km/h,72%
2025-01-24T22:01:51.403097+07:00,Hà Nội,160,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,16.3 km/h,78%
2025-01-24T23:01:48.607675+07:00,Hà Nội,158,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,15.3 km/h,82%
2025-01-25T00:01:38.268676+07:00,Hà Nội,155,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,13.4 km/h,86%
2025-01-25T01:01:52.303892+07:00,Hà Nội,154,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.4 km/h,90%
2025-01-25T02:01:45.867916+07:00,Hà Nội,149,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,10.0 km/h,93%
2025-01-25T03:01:46.382176+07:00,Hà Nội,149,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.9 km/h,95%
2025-01-25T04:01:41.312563+07:00,Hà Nội,140,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,6.8 km/h,95%
2025-01-25T05:01:48.607266+07:00,Hà Nội,149,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,4.8 km/h,96%
2025-01-25T06:01:42.440921+07:00,Hà Nội,154,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.5 km/h,95%
2025-01-25T07:04:25.262282+07:00,Hà Nội,157,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.2 km/h,92%
2025-01-25T08:28:09.181881+07:00,Hà Nội,152,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.5 km/h,90%
2025-01-25T09:17:36.969713+07:00,Hà Nội,139,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.2 km/h,87%
2025-01-25T10:01:33.360896+07:00,Hà Nội,147,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.2 km/h,87%
2025-01-25T11:01:47.954455+07:00,Hà Nội,129,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.9 km/h,85%
2025-01-25T12:01:37.460753+07:00,Hà Nội,116,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.2 km/h,83%
2025-01-25T13:01:54.740437+07:00,Hà Nội,116,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.4 km/h,82%
2025-01-25T14:01:47.601169+07:00,Hà Nội,138,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,80%
2025-01-25T15:01:51.558473+07:00,Hà Nội,138,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.9 km/h,79%
2025-01-25T16:01:48.618334+07:00,Hà Nội,111,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,79%
2025-01-25T17:01:27.349358+07:00,Hà Nội,102,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.6 km/h,79%
2025-01-25T18:01:41.305397+07:00,Hà Nội,106,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.9 km/h,79%
2025-01-25T19:01:45.236340+07:00,Hà Nội,116,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.8 km/h,79%
2025-01-25T20:03:24.569003+07:00,Hà Nội,118,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,80%
2025-01-25T21:01:32.341301+07:00,Hà Nội,132,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.1 km/h,81%
2025-01-25T22:01:33.596886+07:00,Hà Nội,127,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.0 km/h,82%
2025-01-25T23:01:35.393470+07:00,Hà Nội,137,/dl/web/weather/ic-w-12-night-rain-full.svg,5.6 km/h,85%
2025-01-26T00:01:25.119295+07:00,Hà Nội,149,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.3 km/h,87%
2025-01-26T01:01:35.316535+07:00,Hà Nội,153,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.2 km/h,87%
2025-01-26T02:01:25.776897+07:00,Hà Nội,156,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,2.9 km/h,87%
2025-01-26T03:01:30.507199+07:00,Hà Nội,158,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,23.7 km/h,84%
2025-01-26T04:01:23.322639+07:00,Hà Nội,158,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,28.0 km/h,61%
2025-01-26T05:01:48.193274+07:00,Hà Nội,99,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,30.9 km/h,62%
2025-01-26T06:01:33.841119+07:00,Hà Nội,76,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,28.3 km/h,64%
2025-01-26T07:04:26.777134+07:00,Hà Nội,65,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,27.0 km/h,60%
2025-01-26T08:28:42.298923+07:00,Hà Nội,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,28.6 km/h,59%
2025-01-26T09:23:03.990208+07:00,Hà Nội,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,28.0 km/h,61%
2025-01-26T10:03:15.955303+07:00,Hà Nội,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,28.0 km/h,61%
2025-01-26T11:01:44.566528+07:00,Hà Nội,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,25.6 km/h,67%
2025-01-26T12:01:36.646481+07:00,Hà Nội,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,28.3 km/h,51%
2025-01-26T13:01:39.274734+07:00,Hà Nội,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,29.8 km/h,49%
2025-01-26T14:01:34.405407+07:00,Hà Nội,59,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,29.9 km/h,46%
2025-01-26T15:01:37.535424+07:00,Hà Nội,60,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,31.1 km/h,53%
2025-01-26T16:01:35.990903+07:00,Hà Nội,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,29.8 km/h,53%
2025-01-26T17:01:44.943089+07:00,Hà Nội,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,28.8 km/h,50%
2025-01-26T18:01:32.135881+07:00,Hà Nội,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,28.3 km/h,52%
2025-01-26T19:01:50.916830+07:00,Hà Nội,62,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,22.5 km/h,50%
2025-01-26T20:03:14.701066+07:00,Hà Nội,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,20.4 km/h,48%
2025-01-26T21:01:31.152539+07:00,Hà Nội,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.9 km/h,52%
2025-01-26T22:01:36.087856+07:00,Hà Nội,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.6 km/h,56%
2025-01-26T23:01:42.088649+07:00,Hà Nội,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,15.4 km/h,58%
2025-01-27T00:01:46.704651+07:00,Hà Nội,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.6 km/h,56%
2025-01-27T01:01:54.174292+07:00,Hà Nội,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.3 km/h,56%
2025-01-27T02:01:43.233170+07:00,Hà Nội,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.5 km/h,58%
2025-01-27T03:01:36.549913+07:00,Hà Nội,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.6 km/h,59%
2025-01-27T04:01:36.372733+07:00,Hà Nội,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.4 km/h,58%
2025-01-27T05:01:29.993230+07:00,Hà Nội,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.0 km/h,58%
2025-01-27T06:01:33.070759+07:00,Hà Nội,69,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.7 km/h,58%
2025-01-27T07:04:23.581627+07:00,Hà Nội,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.4 km/h,58%
2025-01-27T08:28:37.165641+07:00,Hà Nội,82,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.2 km/h,57%
2025-01-27T09:22:43.214715+07:00,Hà Nội,92,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.1 km/h,53%
2025-01-27T10:03:17.967495+07:00,Hà Nội,92,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.1 km/h,53%
2025-01-27T11:01:52.764449+07:00,Hà Nội,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.8 km/h,45%
2025-01-27T12:01:49.639439+07:00,Hà Nội,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,36%
2025-01-27T13:01:50.065072+07:00,Hà Nội,75,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.0 km/h,30%
2025-01-27T14:01:39.474472+07:00,Hà Nội,82,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.9 km/h,27%
2025-01-27T15:01:54.465627+07:00,Hà Nội,82,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.0 km/h,24%
2025-01-27T16:01:44.059878+07:00,Hà Nội,84,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.7 km/h,23%
2025-01-27T17:01:50.187603+07:00,Hà Nội,83,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.1 km/h,22%
2025-01-27T18:01:35.906378+07:00,Hà Nội,88,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.9 km/h,22%
2025-01-27T19:02:07.116045+07:00,Hà Nội,104,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.5 km/h,26%
2025-01-27T20:05:13.518604+07:00,Hà Nội,127,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,8.5 km/h,29%
2025-01-27T21:02:03.942590+07:00,Hà Nội,147,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,8.5 km/h,29%
2025-01-27T22:01:53.780534+07:00,Hà Nội,165,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.7 km/h,36%
2025-01-27T23:01:46.540803+07:00,Hà Nội,172,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.7 km/h,42%
2025-01-28T00:01:53.979088+07:00,Hà Nội,197,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.5 km/h,44%
2025-01-28T01:01:53.523670+07:00,Hà Nội,177,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.7 km/h,45%
2025-01-28T02:01:37.769308+07:00,Hà Nội,156,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.6 km/h,45%
2025-01-28T03:01:52.287471+07:00,Hà Nội,159,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.1 km/h,45%
2025-01-28T04:01:53.362888+07:00,Hà Nội,159,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,44%
2025-01-28T05:01:45.437711+07:00,Hà Nội,105,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.1 km/h,38%
2025-01-28T06:01:38.662522+07:00,Hà Nội,88,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.1 km/h,32%
2025-01-28T07:04:20.935538+07:00,Hà Nội,82,/dl/web/weather/ic-w-02-new-clouds-full.svg,8.7 km/h,30%
2025-01-28T08:28:18.851547+07:00,Hà Nội,86,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.3 km/h,27%
2025-01-28T09:20:55.631737+07:00,Hà Nội,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.8 km/h,26%
2025-01-28T10:02:16.012039+07:00,Hà Nội,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,10.8 km/h,26%
2025-01-28T11:01:49.602676+07:00,Hà Nội,96,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.3 km/h,19%
2025-01-28T12:01:46.969555+07:00,Hà Nội,97,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.8 km/h,18%
2025-01-28T13:01:52.129330+07:00,Hà Nội,92,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,12.9 km/h,18%
2025-01-28T14:01:33.826271+07:00,Hà Nội,86,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.6 km/h,18%
2025-01-28T15:01:48.521469+07:00,Hà Nội,90,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.7 km/h,19%
2025-01-28T16:01:57.219650+07:00,Hà Nội,85,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,19%
2025-01-28T17:01:42.982144+07:00,Hà Nội,92,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,8.0 km/h,19%
2025-01-28T18:01:42.380212+07:00,Hà Nội,94,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,4.8 km/h,20%
2025-01-28T19:01:58.542942+07:00,Hà Nội,97,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,22%
2025-01-28T20:05:09.321675+07:00,Hà Nội,117,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,5.8 km/h,26%
2025-01-28T21:01:54.163630+07:00,Hà Nội,154,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,5.8 km/h,26%
2025-01-28T22:01:46.785606+07:00,Hà Nội,161,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,4.5 km/h,26%
2025-01-28T23:01:46.120703+07:00,Hà Nội,170,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,0.6 km/h,29%
2025-01-29T00:01:39.818805+07:00,Hà Nội,186,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,5.0 km/h,33%
2025-01-29T01:01:56.359830+07:00,Hà Nội,187,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,7.1 km/h,39%
2025-01-29T02:01:51.676130+07:00,Hà Nội,201,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,6.4 km/h,45%
2025-01-29T03:01:47.980829+07:00,Hà Nội,218,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,6.0 km/h,31%
2025-01-29T04:01:38.801937+07:00,Hà Nội,220,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,6.1 km/h,33%
2025-01-29T05:01:44.766349+07:00,Hà Nội,210,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.7 km/h,35%
2025-01-29T06:01:49.065533+07:00,Hà Nội,200,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,8.2 km/h,36%
2025-01-29T07:04:22.474398+07:00,Hà Nội,210,/dl/web/weather/ic-w-01-clear-sky-full.svg,8.9 km/h,38%
2025-01-29T08:28:22.782378+07:00,Hà Nội,192,/dl/web/weather/ic-w-02-new-clouds-full.svg,9.7 km/h,33%
2025-01-29T09:20:39.909993+07:00,Hà Nội,193,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,29%
2025-01-29T10:02:22.290157+07:00,Hà Nội,193,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,29%
2025-01-29T11:01:38.528124+07:00,Hà Nội,175,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.7 km/h,26%
2025-01-29T12:01:42.657015+07:00,Hà Nội,168,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.3 km/h,24%
2025-01-29T13:01:45.784667+07:00,Hà Nội,163,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,1.3 km/h,22%
2025-01-29T14:01:37.988794+07:00,Hà Nội,157,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,3.9 km/h,22%
2025-01-29T15:01:52.492729+07:00,Hà Nội,149,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.4 km/h,22%
2025-01-29T16:01:48.358924+07:00,Hà Nội,117,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,23%
2025-01-29T17:01:46.718047+07:00,Hà Nội,113,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.1 km/h,24%
2025-01-29T18:01:35.866560+07:00,Hà Nội,102,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.1 km/h,26%
2025-01-29T19:02:00.497123+07:00,Hà Nội,108,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,6.9 km/h,30%
